,ds,yhat,yhat_lower,yhat_upper
1265,2021-11-20 16:07:14,27736634.641154535,14332345.193137068,42071361.0783977
1266,2021-11-20 16:07:19,27741170.65393875,12938434.776812097,41584722.11882754
1267,2021-11-20 16:07:24,27745706.666722964,13944881.842381869,41005589.12093279
1268,2021-11-20 16:07:29,27750242.67950718,14292559.88279377,43059425.86970285
1269,2021-11-20 16:07:34,27754778.692291394,13647043.312073838,40985271.851044655
1270,2021-11-20 16:07:39,27759314.705075607,13838757.579857077,40667321.69740286
1271,2021-11-20 16:07:44,27763850.717859827,13626462.265005892,43248882.85144845
1272,2021-11-20 16:07:49,27768386.73064404,13364053.205261491,41362023.502057284
1273,2021-11-20 16:07:54,27772922.743428253,13060299.398684725,40748306.85731688
1274,2021-11-20 16:07:59,27777458.75621247,14846689.853886742,41218891.71068269
1275,2021-11-20 16:08:04,27781994.768996686,15377272.031559054,43167089.073439255
1276,2021-11-20 16:08:09,27786530.7817809,13242280.726858934,41310178.317210965
1277,2021-11-20 16:08:14,27791066.79456511,14155600.714228919,41750955.446010016
1278,2021-11-20 16:08:19,27795602.80734933,14182802.56603821,41650168.32268879
1279,2021-11-20 16:08:24,27800138.820133545,14501210.766955558,40348262.25893472
1280,2021-11-20 16:08:29,27804674.832917757,14264238.910132362,42128332.60052902
1281,2021-11-20 16:08:34,27809210.84570197,14421149.547611224,42496051.007333525
1282,2021-11-20 16:08:39,27813746.85848619,14726573.311490256,41677773.99387243
1283,2021-11-20 16:08:44,27818282.871270403,14001518.09874617,41509119.09236765
1284,2021-11-20 16:08:49,27822818.884054616,13913151.927603588,43685327.61315536
1285,2021-11-20 16:08:54,27827354.896838833,14972950.866324458,41352281.93304454
1286,2021-11-20 16:08:59,27831890.90962305,14268073.034858944,40964212.37296885
1287,2021-11-20 16:09:04,27836426.922407262,14729583.805940907,41930915.91902434
1288,2021-11-20 16:09:09,27840962.93519148,14870725.435096875,40597516.52076033
1289,2021-11-20 16:09:14,27845498.947975688,13612013.034414211,41897225.23098431
1290,2021-11-20 16:09:19,27850034.960759908,13087375.403201645,42378034.567742445
1291,2021-11-20 16:09:24,27854570.97354412,15021808.63705689,41464961.62184747
1292,2021-11-20 16:09:29,27859106.986328334,12576863.313859476,41409547.08652904
1293,2021-11-20 16:09:34,27863642.999112554,14309960.881990153,42440727.994194135
1294,2021-11-20 16:09:39,27868179.011896767,14987584.801765554,42565679.636680454
1295,2021-11-20 16:09:44,27872715.02468098,14117156.04327934,42439272.65271901
1296,2021-11-20 16:09:49,27877251.037465196,14217501.999238756,41051694.27900874
1297,2021-11-20 16:09:54,27881787.050249413,14398495.800790427,41749885.584451236
1298,2021-11-20 16:09:59,27886323.063033625,13216384.593969129,43378296.32521838
1299,2021-11-20 16:10:04,27890859.075817842,14966925.32984876,43115952.57951705
1300,2021-11-20 16:10:09,27895395.088602055,14753709.170399701,41595000.32618341
1301,2021-11-20 16:10:14,27899931.10138627,11666792.373272883,41874426.85266941
1302,2021-11-20 16:10:19,27904467.114170484,14555722.929579834,42574921.49340276
1303,2021-11-20 16:10:24,27909003.1269547,14521795.957589392,41573838.91631994
1304,2021-11-20 16:10:29,27913539.139738914,14091044.858549953,44084547.936562024
1305,2021-11-20 16:10:34,27918075.15252313,13363035.499761328,42081912.48942239
1306,2021-11-20 16:10:39,27922611.165307343,14224077.16014199,41740165.86907721
1307,2021-11-20 16:10:44,27927147.17809156,14872644.899884678,41274236.4588579
1308,2021-11-20 16:10:49,27931683.190875776,14534794.345823107,40922309.01144452
1309,2021-11-20 16:10:54,27936219.20365999,13574382.355338821,41774281.69117832
1310,2021-11-20 16:10:59,27940755.216444205,14470187.881963858,41304369.37140826
1311,2021-11-20 16:11:04,27945291.22922842,15254408.06102511,41250632.001550786
1312,2021-11-20 16:11:09,27949827.242012635,14391973.199832808,41537718.28291986
1313,2021-11-20 16:11:14,27954363.25479685,13674693.638933621,43092313.57616325
1314,2021-11-20 16:11:19,27958914.80698727,13138703.082453163,41816259.7252711
1315,2021-11-20 16:11:24,27963466.359177686,14670032.855645962,41308545.82339385
1316,2021-11-20 16:11:29,27968017.911368106,13918181.163821315,41806499.36028516
1317,2021-11-20 16:11:34,27972569.46355852,15713037.003347611,40065795.34573815
1318,2021-11-20 16:11:39,27977121.01574894,14487903.531765617,41898508.799265176
1319,2021-11-20 16:11:44,27981672.56793936,13479193.698712204,42676433.143426724
1320,2021-11-20 16:11:49,27986224.120129775,15006497.995871812,40983311.5548954
1321,2021-11-20 16:11:54,27990775.672320195,12490806.893075574,41515346.62731938
1322,2021-11-20 16:11:59,27995327.224510614,14550001.25808154,42195187.68194236
1323,2021-11-20 16:12:04,27999878.77670103,12044270.972405557,41542122.22588118
1324,2021-11-20 16:12:09,28004430.32889145,14121265.408903912,41834793.96848732
1325,2021-11-20 16:12:14,28008981.881081864,14540971.794369126,40696462.73291863
1326,2021-11-20 16:12:19,28013533.433272284,14066006.173494546,42992309.63683601
1327,2021-11-20 16:12:24,28018084.985462703,14110890.566211468,41831770.559389405
1328,2021-11-20 16:12:29,28022636.53765312,13788897.532492675,41613962.26427845
1329,2021-11-20 16:12:34,28027188.089843538,14388541.302284444,40327775.70785471
1330,2021-11-20 16:12:39,28031739.642033957,14355677.462890733,42177123.44764846
1331,2021-11-20 16:12:44,28036291.194224373,14740987.41418876,41035386.523997046
1332,2021-11-20 16:12:49,28040842.74641479,13479874.529041657,41939453.476127304
1333,2021-11-20 16:12:54,28045394.29860521,14006952.100032337,42445226.73684814
1334,2021-11-20 16:12:59,28049945.850795627,13298533.667779868,43013161.06823097
1335,2021-11-20 16:13:04,28054497.402986046,13703937.967676342,40775947.96728655
1336,2021-11-20 16:13:09,28059048.95517646,14227191.286441537,42562017.27945142
1337,2021-11-20 16:13:14,28063600.50736688,13604673.26242043,42819648.640945055
1338,2021-11-20 16:13:19,28068152.059557304,14280589.56204673,41686067.251728565
1339,2021-11-20 16:13:24,28072703.61174772,13628458.248234311,42523560.640521914
1340,2021-11-20 16:13:29,28077255.16393814,13981539.727649838,42868099.53278224
1341,2021-11-20 16:13:34,28081806.716128558,14299816.173080139,41483237.22686243
1342,2021-11-20 16:13:39,28086358.268318973,14913416.756791487,43039031.44411904
1343,2021-11-20 16:13:44,28090909.820509393,14103832.970129432,41119016.379305065
1344,2021-11-20 16:13:49,28095461.372699812,14473892.898593063,40978791.77929731
1345,2021-11-20 16:13:54,28100012.924890228,14391586.634661235,41833561.01972343
1346,2021-11-20 16:13:59,28104564.477080647,14057667.694686098,43397356.877666414
1347,2021-11-20 16:14:04,28109116.029271062,15036232.6506256,42009862.23665375
1348,2021-11-20 16:14:09,28113667.58146148,13961426.941021448,41698497.87702438
1349,2021-11-20 16:14:14,28118219.1336519,14090050.206823632,41295128.00079591
1350,2021-11-20 16:14:19,28122770.685842317,15396197.722445762,42479547.1008836
1351,2021-11-20 16:14:24,28127322.238032736,14499755.180633249,42396816.71195222
1352,2021-11-20 16:14:29,28131873.790223155,14581723.213593533,42498497.49044425
1353,2021-11-20 16:14:34,28136425.34241357,14165526.908959543,41049489.32894419
1354,2021-11-20 16:14:39,28140976.894603994,14430748.554860098,42109968.49723689
1355,2021-11-20 16:14:44,28145528.44679441,13979892.152061418,41658945.69597765
1356,2021-11-20 16:14:49,28150079.998984825,14175240.41815546,42205853.289681874
1357,2021-11-20 16:14:54,28154631.551175248,12474405.198415015,40766067.1228226
1358,2021-11-20 16:14:59,28159183.10336566,12718635.80517462,40815174.17049868
1359,2021-11-20 16:15:04,28163734.655556083,13690880.27707678,40901298.674668215
1360,2021-11-20 16:15:09,28168286.207746502,13190081.236853708,42601965.41851712
1361,2021-11-20 16:15:14,28172837.759936918,15488934.388177836,42315185.8766273
1362,2021-11-20 16:15:19,28177389.312127337,15230546.739225607,41922427.922324054
1363,2021-11-20 16:15:24,28181940.864317756,13627623.20038664,42870127.382888496
1364,2021-11-20 16:15:29,28186492.41650817,14339333.920852005,42610586.82488326
1365,2021-11-20 16:15:34,28191043.96869859,15263156.665362928,42956796.85725705
1366,2021-11-20 16:15:39,28195595.52088901,14712216.221470654,40396633.93041375
1367,2021-11-20 16:15:44,28200147.073079426,14493366.26269367,42731512.72939797
1368,2021-11-20 16:15:49,28204698.625269845,15106857.57793805,40273209.67066983
1369,2021-11-20 16:15:54,28209250.17746026,14787590.87307083,41999159.146285266
1370,2021-11-20 16:15:59,28213801.72965068,14546844.76054536,40742529.541129336
1371,2021-11-20 16:16:04,28218353.2818411,14065395.682612032,41914377.45087959
1372,2021-11-20 16:16:09,28222904.834031515,12959636.99741222,41687798.65463658
1373,2021-11-20 16:16:14,28227456.386221934,13352289.642574254,41527955.03510448
1374,2021-11-20 16:16:19,28232007.938412353,15544379.170950465,42116669.980884455
1375,2021-11-20 16:16:24,28236559.49060277,14381582.186758857,41145622.479772955
1376,2021-11-20 16:16:29,28241111.04279319,15507900.773066025,41385291.29402215
1377,2021-11-20 16:16:34,28245662.594983608,14459406.999239173,42425845.589894295
1378,2021-11-20 16:16:39,28250214.147174023,14946188.336284509,41797413.03262349
1379,2021-11-20 16:16:44,28254765.699364442,14857924.156904401,41808475.16872377
1380,2021-11-20 16:16:49,28259317.251554858,15192741.929238133,40212119.19125327
1381,2021-11-20 16:16:54,28263868.803745277,13437976.69074821,42142159.100527324
1382,2021-11-20 16:16:59,28268420.355935697,13576062.23662906,41982473.77303939
1383,2021-11-20 16:17:04,28273018.58434964,13418808.120501293,42957851.25257332
1384,2021-11-20 16:17:09,28277616.812763583,12295491.426664213,43311101.08798212
1385,2021-11-20 16:17:14,28282215.041177526,14840528.313879909,42129374.562147975
1386,2021-11-20 16:17:19,28286813.269591473,13595986.688409276,41759149.152778536
1387,2021-11-20 16:17:24,28291411.498005413,13239420.632221945,41363274.45439554
1388,2021-11-20 16:17:29,28296009.726419356,15810232.721359963,41523600.649040624
1389,2021-11-20 16:17:34,28300607.954833303,14833883.175502667,41630496.717405945
1390,2021-11-20 16:17:39,28305206.183247242,15822236.641879354,41104030.978871964
1391,2021-11-20 16:17:44,28309804.411661185,12764265.967632968,43184377.09122218
1392,2021-11-20 16:17:49,28314402.64007513,14314211.944600647,41891842.88965524
1393,2021-11-20 16:17:54,28319000.86848907,15189577.64472704,42826880.52932827
1394,2021-11-20 16:17:59,28323599.096903015,14382744.28186313,43491968.05473864
1395,2021-11-20 16:18:04,28328197.325316958,14279308.172484895,42528983.4544731
1396,2021-11-20 16:18:09,28332795.5537309,14327909.936884409,41382366.08129863
1397,2021-11-20 16:18:14,28337393.78214485,13773950.530364927,41792175.605721705
1398,2021-11-20 16:18:19,28341992.010558788,13440819.560815062,41453257.687857956
1399,2021-11-20 16:18:24,28346590.23897273,15126581.307913458,41062195.01734714
1400,2021-11-20 16:18:29,28351188.467386678,14401779.39146711,42606319.58550211
1401,2021-11-20 16:18:34,28355786.69580062,13996239.294631645,42513747.25400119
1402,2021-11-20 16:18:39,28360384.92421456,15315835.542834444,40871780.717195444
1403,2021-11-20 16:18:44,28364983.152628504,14357313.358715039,42270301.1962844
1404,2021-11-20 16:18:49,28369581.38104245,13345107.426019313,42045390.29191925
1405,2021-11-20 16:18:54,28374179.609456394,14419695.828503864,41979073.47362607
1406,2021-11-20 16:18:59,28378777.837870333,13825491.994507343,40228676.143106915
1407,2021-11-20 16:19:04,28383376.066284277,15192785.367809977,41577348.70161361
1408,2021-11-20 16:19:09,28387974.294698223,14621065.29688314,42046188.301514536
1409,2021-11-20 16:19:14,28392572.523112167,13035433.320297007,41745119.086079605
1410,2021-11-20 16:19:19,28397170.75152611,13501856.90451694,42178678.862315856
1411,2021-11-20 16:19:24,28401768.979940053,13859837.756853892,42443205.04129918
1412,2021-11-20 16:19:29,28406367.208353996,14787101.446002545,41275215.057003915
1413,2021-11-20 16:19:34,28410965.43676794,13396845.877748102,40973958.11701526
1414,2021-11-20 16:19:39,28415563.665181883,14314096.018018717,42073729.715066195
1415,2021-11-20 16:19:44,28420161.893595826,14672109.69019723,42193897.79282668
1416,2021-11-20 16:19:49,28424760.12200977,14199494.21122438,42204405.61607655
1417,2021-11-20 16:19:54,28429358.350423712,13402039.00715341,41148163.83030541
1418,2021-11-20 16:19:59,28433956.578837655,15523176.700263968,42300711.55099225
1419,2021-11-20 16:20:04,28438554.8072516,15200930.202067304,41819406.103085525
1420,2021-11-20 16:20:09,28443153.035665542,14655179.014745042,43347672.72192297
1421,2021-11-20 16:20:14,28447751.264079485,13359421.012515277,43196306.6276983
1422,2021-11-20 16:20:19,28452349.49249343,14535621.11284257,42543172.56336802
1423,2021-11-20 16:20:24,28456947.720907375,14645831.584372226,41534935.910259366
1424,2021-11-20 16:20:29,28461545.949321315,15195792.851576064,43792891.34399249
1425,2021-11-20 16:20:34,28466144.177735258,14413618.547153948,42625420.62730662
1426,2021-11-20 16:20:39,28470742.406149205,13648344.645203514,42698695.983627565
1427,2021-11-20 16:20:44,28475340.634563144,14413275.62659599,41820610.47302909
1428,2021-11-20 16:20:49,28479938.862977087,14873269.921575468,42112619.70055141
1429,2021-11-20 16:20:54,28484537.09139103,13293519.460710758,41963594.3412095
1430,2021-11-20 16:20:59,28489135.319804978,14989770.29971026,42046446.881939545
1431,2021-11-20 16:21:04,28493733.54821892,13244631.839892372,42583143.32379798
1432,2021-11-20 16:21:09,28498331.77663286,13569757.833521515,42688730.97665914
1433,2021-11-20 16:21:14,28502930.005046807,13487851.038519535,43371759.8542045
1434,2021-11-20 16:21:19,28507528.23346075,13721428.171370469,41566266.55650898
1435,2021-11-20 16:21:24,28512126.46187469,15162268.460992033,41522188.74445147
1436,2021-11-20 16:21:29,28516724.690288637,14812499.201066118,41663389.503352694
1437,2021-11-20 16:21:34,28521322.91870258,13456058.07981232,41262660.777341954
1438,2021-11-20 16:21:39,28525921.147116523,14882482.081373023,41862943.21257188
1439,2021-11-20 16:21:44,28530519.375530466,14044180.930480175,41964614.20619822
1440,2021-11-20 16:21:49,28535117.603944406,15622344.56618719,41775017.21584169
1441,2021-11-20 16:21:54,28539715.832358353,14924674.80527714,41947569.70658497
1442,2021-11-20 16:21:59,28544314.060772296,14178850.092246203,42258698.097064085
1443,2021-11-20 16:22:04,28548912.289186236,14593026.715950245,41726594.09460313
1444,2021-11-20 16:22:09,28553510.517600182,15079270.010609444,41623497.077556364
1445,2021-11-20 16:22:14,28558108.746014126,15217757.106087727,41861130.586941086
1446,2021-11-20 16:22:19,28562706.97442807,14407644.22020004,42776643.70933879
1447,2021-11-20 16:22:24,28567305.202842012,14246340.783670075,41381093.10045078
1448,2021-11-20 16:22:29,28571903.431255955,13880059.314685982,41454436.163466625
1449,2021-11-20 16:22:34,28576501.6596699,16053711.071676044,43566381.08461053
1450,2021-11-20 16:22:39,28581099.88808384,14604440.498792283,41831995.1275276
1451,2021-11-20 16:22:44,28585698.116497785,15383022.30545011,42526906.51893024
1452,2021-11-20 16:22:49,28590296.687752973,15897750.505335117,43421629.954576276
1453,2021-11-20 16:22:54,28594895.259008154,14163931.023505228,42439596.352093436
1454,2021-11-20 16:22:59,28599493.830263343,14953136.649791582,41897437.087488815
1455,2021-11-20 16:23:04,28604092.401518527,14557492.887649216,41196845.68116998
1456,2021-11-20 16:23:09,28608690.972773712,13719161.583106035,41929870.89724196
1457,2021-11-20 16:23:14,28613289.544028897,15519508.64062777,42561694.45463605
1458,2021-11-20 16:23:19,28617888.115284085,14245784.599633822,42932698.58982813
1459,2021-11-20 16:23:24,28622486.686539266,15409750.891414525,42506990.33765912
1460,2021-11-20 16:23:29,28627085.25779445,14387051.938125977,42907894.40814019
1461,2021-11-20 16:23:34,28631683.82904964,14699039.201692719,42021515.70397553
1462,2021-11-20 16:23:39,28636282.400304824,14147940.749594074,42103933.87419576
1463,2021-11-20 16:23:44,28640880.971560013,14772153.57552558,41983155.00489601
1464,2021-11-20 16:23:49,28645479.542815194,14672341.070607016,44134747.67877704
1465,2021-11-20 16:23:54,28650078.114070382,13897872.606058788,42218613.2033983
1466,2021-11-20 16:23:59,28654676.685325567,15421493.574220642,41616201.758983225
1467,2021-11-20 16:24:04,28659275.25658075,13355696.434959542,41160634.18014593
1468,2021-11-20 16:24:09,28663873.827835936,15040144.295923669,43259713.43854862
1469,2021-11-20 16:24:14,28668472.39909112,15151140.109764818,41913656.90303101
1470,2021-11-20 16:24:19,28673070.970346306,15268126.64696082,42917385.259044565
1471,2021-11-20 16:24:24,28677669.54160149,12904251.700529134,42191822.055063106
1472,2021-11-20 16:24:29,28682268.11285668,13331133.018522989,41743616.95934238
1473,2021-11-20 16:24:34,28686866.684111863,14272430.46595186,43028161.24571819
1474,2021-11-20 16:24:39,28691465.25536705,14825368.886426035,42135593.25901743
1475,2021-11-20 16:24:44,28696063.826622233,14776412.07125898,41413018.05406498
1476,2021-11-20 16:24:49,28700662.397877418,15634872.52544429,43070228.6186831
1477,2021-11-20 16:24:54,28705260.969132606,14586062.652115371,42982129.22164271
1478,2021-11-20 16:24:59,28709859.540387787,14617819.729865754,42754265.187161244
1479,2021-11-20 16:25:04,28714458.111642975,15085339.495734958,41986772.97068339
1480,2021-11-20 16:25:09,28719056.68289816,14068089.46189611,41315212.98424985
1481,2021-11-20 16:25:14,28723655.254153345,16344704.446377883,41828105.531486504
1482,2021-11-20 16:25:19,28728253.82540853,15630608.115895823,43545941.73594843
1483,2021-11-20 16:25:24,28732852.396663718,14846034.287381632,42255225.33207881
1484,2021-11-20 16:25:29,28737450.9679189,13721888.455183752,40877138.429769374
1485,2021-11-20 16:25:34,28742049.539174084,16011900.204601303,41121144.952578664
1486,2021-11-20 16:25:39,28746648.110429272,15855624.243546043,42333648.20902069
1487,2021-11-20 16:25:44,28751246.681684457,15650540.658992333,41271944.82013483
1488,2021-11-20 16:25:49,28755845.252939645,15435472.00954722,41649183.81976452
1489,2021-11-20 16:25:54,28760443.824194826,16277901.70979406,42317868.90502567
1490,2021-11-20 16:25:59,28765042.395450015,14817711.87008639,43307472.62935601
1491,2021-11-20 16:26:04,28769640.9667052,14828769.170933954,42598066.94182995
1492,2021-11-20 16:26:09,28774239.537960384,15224380.530855235,42344337.704082675
1493,2021-11-20 16:26:14,28778838.10921557,16360819.806719223,42473810.37613747
1494,2021-11-20 16:26:19,28783436.680470753,14820713.203839827,43982134.95797979
1495,2021-11-20 16:26:24,28788035.25172594,15445875.161745597,44191460.44516852
1496,2021-11-20 16:26:29,28792633.822981123,15556562.770107666,41917154.31869654
1497,2021-11-20 16:26:34,28797232.39423631,15298534.875456497,42650328.30047141
1498,2021-11-20 16:26:39,28801830.965491496,15077682.195157465,42010183.75325057
1499,2021-11-20 16:26:44,28806429.536746684,15030583.754890254,42507970.11250129
1500,2021-11-20 16:26:49,28811028.108001865,16029361.720705368,42108558.8530384
1501,2021-11-20 16:26:54,28815626.679257054,14986115.512277706,42708002.796783745
1502,2021-11-20 16:26:59,28820225.25051224,13874830.03406517,42531437.01850696
1503,2021-11-20 16:27:04,28824823.82176742,14713636.31709382,41837695.664706185
1504,2021-11-20 16:27:09,28829422.393022608,14667106.346244339,43487731.964421324
1505,2021-11-20 16:27:14,28834020.964277793,14458305.901953291,42569415.34545017
1506,2021-11-20 16:27:19,28838619.535532977,14709348.693513863,42718099.53607663
1507,2021-11-20 16:27:24,28843218.106788162,15954769.042086104,43303860.2178144
1508,2021-11-20 16:27:29,28847816.67804335,13858448.47805801,41816560.3663797
1509,2021-11-20 16:27:34,28852415.24929853,15261356.241132904,43285578.904112704
1510,2021-11-20 16:27:39,28857013.82055372,14401531.0320963,41696425.55597213
1511,2021-11-20 16:27:44,28861612.391808905,14394376.13666186,43240738.220660724
1512,2021-11-20 16:27:49,28866210.963064086,14046388.355277887,41055784.36509305
1513,2021-11-20 16:27:54,28870809.534319278,13051977.364770548,42324376.16496603
1514,2021-11-20 16:27:59,28875408.10557446,14143120.193477025,42355887.374404006
1515,2021-11-20 16:28:04,28880006.676829647,14462520.383040385,41296415.83499231
1516,2021-11-20 16:28:09,28884605.248084832,13824704.24529286,42413478.80518341
1517,2021-11-20 16:28:14,28889203.819340017,15129151.347118128,43531252.69143867
1518,2021-11-20 16:28:19,28893802.3905952,16291412.036209254,43931269.91205683
1519,2021-11-20 16:28:24,28898400.96185039,14798136.838507226,41962669.45727476
1520,2021-11-20 16:28:29,28902999.53310557,15374217.54831494,41781575.78548573
1521,2021-11-20 16:28:34,28907646.678071845,15382176.246870955,42553613.484826304
1522,2021-11-20 16:28:39,28912293.823038116,15495962.583913466,42387489.776775986
1523,2021-11-20 16:28:44,28916940.96800439,15726306.127658866,43452985.10148997
1524,2021-11-20 16:28:49,28921588.112970658,15531323.658942364,44472072.04091997
1525,2021-11-20 16:28:54,28926235.25793693,13468230.442443505,41929603.50168354
1526,2021-11-20 16:28:59,28930882.402903203,15428859.718124505,43205060.02500452
1527,2021-11-20 16:29:04,28935529.547869477,14914495.969096506,43893434.6986496
1528,2021-11-20 16:29:09,28940176.69283575,15589796.572247135,42300002.29377842
1529,2021-11-20 16:29:14,28944823.83780202,14141541.938115187,43005767.25641995
1530,2021-11-20 16:29:19,28949470.982768293,16502636.498512326,41867749.45575499
1531,2021-11-20 16:29:24,28954118.12773456,14737599.422465397,41903884.170798756
1532,2021-11-20 16:29:29,28958765.272700835,15406478.78962356,42599048.28081739
1533,2021-11-20 16:29:34,28963412.417667106,16293779.009713707,42853516.78301719
1534,2021-11-20 16:29:39,28968059.562633377,17048183.470935572,43695418.66808746
1535,2021-11-20 16:29:44,28972706.70759965,14890950.684400119,41952478.23211215
1536,2021-11-20 16:29:49,28977353.852565926,14295890.85892607,42969369.00496981
1537,2021-11-20 16:29:54,28982000.997532193,15193623.350457717,43019879.531140395
1538,2021-11-20 16:29:59,28986648.142498463,15542524.780082287,43301717.774244994
1539,2021-11-20 16:30:04,28991295.287464738,14473788.038705518,42338746.43078694
1540,2021-11-20 16:30:09,28995942.43243101,16202125.382845016,42565053.92824452
1541,2021-11-20 16:30:14,29000589.577397283,15298753.41911706,43617848.244986236
1542,2021-11-20 16:30:19,29005236.722363554,16167011.569792619,42825177.75135103
1543,2021-11-20 16:30:24,29009883.86732983,16394805.464455241,43657477.4899473
1544,2021-11-20 16:30:29,29014531.012296095,16233179.001219342,43722072.25706252
1545,2021-11-20 16:30:34,29019178.15726237,15867960.376058644,42419978.52732803
1546,2021-11-20 16:30:39,29023825.30222864,14051199.09080833,43793640.65812263
1547,2021-11-20 16:30:44,29028472.44719491,14613922.730812557,42575359.318376094
1548,2021-11-20 16:30:49,29033119.592161186,15511345.033761775,41333579.29987263
1549,2021-11-20 16:30:54,29037766.737127457,15089206.47417948,43335886.37188484
1550,2021-11-20 16:30:59,29042413.88209373,16537611.926225185,44571560.30610503
1551,2021-11-20 16:31:04,29047061.02706,14567601.569458425,42036526.088894255
1552,2021-11-20 16:31:09,29051708.17202627,14862799.093208224,42323677.376039594
1553,2021-11-20 16:31:14,29056355.316992544,16148735.893517464,43897051.77545984
1554,2021-11-20 16:31:19,29061002.461958814,15451186.120068105,43533873.51112491
1555,2021-11-20 16:31:24,29065649.60692509,16018638.76132185,41025668.741111055
1556,2021-11-20 16:31:29,29070296.75189136,15550907.776755968,42290110.743987575
1557,2021-11-20 16:31:34,29074943.89685763,16729784.937369319,44482179.521014616
1558,2021-11-20 16:31:39,29079591.0418239,16087301.79368249,41840257.4174944
1559,2021-11-20 16:31:44,29084238.186790176,15501613.397634676,41662001.698056266
1560,2021-11-20 16:31:49,29088885.331756447,15725748.874257352,42606185.1564621
1561,2021-11-20 16:31:54,29093532.476722717,15793543.773146063,43216989.43815924
1562,2021-11-20 16:31:59,29098179.62168899,14502243.417511968,41914119.03240344
1563,2021-11-20 16:32:04,29102826.766655263,14919638.142937351,44417972.741702385
1564,2021-11-20 16:32:09,29107473.911621537,14842935.27156497,44320959.093741834
1565,2021-11-20 16:32:14,29112121.056587804,16820126.090149112,43812507.29038815
1566,2021-11-20 16:32:19,29116768.201554075,13852635.178287469,41599101.21595609
1567,2021-11-20 16:32:24,29121415.34652035,14967552.569795655,41683270.29369702
1568,2021-11-20 16:32:29,29126062.491486624,17086373.582923383,43122090.63221371
1569,2021-11-20 16:32:34,29130709.636452895,15482190.372839449,43614149.55783449
1570,2021-11-20 16:32:39,29135356.781419165,15556633.222230274,41731291.8153563
1571,2021-11-20 16:32:44,29140003.92638544,15714310.285486855,42424394.68157011
1572,2021-11-20 16:32:49,29144651.071351707,15491085.07583806,42902198.852663375
1573,2021-11-20 16:32:54,29149298.21631798,13973235.756251551,44534724.99367875
1574,2021-11-20 16:32:59,29153945.361284252,16075860.751202138,43246369.42228974
1575,2021-11-20 16:33:04,29158592.506250523,14845353.942882098,43738628.97191064
1576,2021-11-20 16:33:09,29163239.651216798,13532510.344856229,41824626.851508334
1577,2021-11-20 16:33:14,29167886.796183072,13772613.323839683,43524691.488699436
1578,2021-11-20 16:33:19,29172533.94114934,16055813.351372294,44544203.601329595
1579,2021-11-20 16:33:24,29177181.08611561,15231558.927525727,42727985.88739399
1580,2021-11-20 16:33:29,29181828.231081884,15668936.9306155,42147515.72965563
1581,2021-11-20 16:33:34,29186475.376048155,16525748.37049142,44654092.725309834
1582,2021-11-20 16:33:39,29191122.52101443,15371415.749854347,42341109.00038736
1583,2021-11-20 16:33:44,29195769.6659807,15548663.354504433,43778997.72646076
1584,2021-11-20 16:33:49,29200416.81094697,14137963.60722887,44662711.39552112
1585,2021-11-20 16:33:54,29205063.955913242,15343076.108712856,42816911.37329249
1586,2021-11-20 16:33:59,29209711.100879516,14710885.298982922,42783786.59630884
1587,2021-11-20 16:34:04,29214358.245845787,16560153.634384137,43997480.032998726
1588,2021-11-20 16:34:09,29219005.390812058,15576883.660429323,43116757.09413237
1589,2021-11-20 16:34:14,29223652.53577833,13815055.62237918,44173895.05138136
1590,2021-11-20 16:34:19,29228299.68025032,15062401.992642803,42102400.692605935
1591,2021-11-20 16:34:24,29232946.824722312,14999954.07220826,42870009.18163346
1592,2021-11-20 16:34:29,29237593.9691943,14890483.308164364,42035829.84438664
1593,2021-11-20 16:34:34,29242241.113666292,15785545.607037105,43895235.90341712
1594,2021-11-20 16:34:39,29246888.25813828,14728313.575938651,42605689.13056811
1595,2021-11-20 16:34:44,29251535.402610276,14989007.149152862,42130748.69961665
1596,2021-11-20 16:34:49,29256182.547082264,16070652.25543071,42992949.99956449
1597,2021-11-20 16:34:54,29260829.691554252,15354886.827809462,43373337.33769534
1598,2021-11-20 16:34:59,29265476.836026244,15214832.34721645,41560068.45306725
1599,2021-11-20 16:35:04,29270123.980498236,13021470.094542887,42601658.60061424
1600,2021-11-20 16:35:09,29274771.124970224,16409190.196389213,42710762.44414702
1601,2021-11-20 16:35:14,29279418.269442216,13912754.214283,42446870.279308654
1602,2021-11-20 16:35:19,29284065.413914204,16541277.290752195,41629012.36524392
1603,2021-11-20 16:35:24,29288712.5583862,15518935.432899423,43628816.23640303
1604,2021-11-20 16:35:29,29293359.70285819,15081583.83585858,42302844.39163751
1605,2021-11-20 16:35:34,29298006.84733018,14577757.994091049,42784484.31815312
1606,2021-11-20 16:35:39,29302653.991802167,15142227.802146396,42049598.89481506
1607,2021-11-20 16:35:44,29307301.13627416,15933679.720656216,43350864.14840094
1608,2021-11-20 16:35:49,29311948.28074615,14689470.426457306,42031487.61753132
1609,2021-11-20 16:35:54,29316595.42521814,15596429.907028565,43006157.05686861
1610,2021-11-20 16:35:59,29321242.569690127,14907639.897900226,43413511.77964394
1611,2021-11-20 16:36:04,29325889.714162122,15168038.722551692,43162345.79351943
1612,2021-11-20 16:36:09,29330536.858634114,17238522.007524285,42372435.52992655
1613,2021-11-20 16:36:14,29335184.003106102,16291707.912272714,42155633.45108185
